Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/28 - 04:39:10.2413229,0.8874534,-0.0354538,-0.004613037,0.03030734,1.557074,351.2004,354.0866,-0.004088611,-0.582482,0.1537288,3.069716,352.0131,2.837008
2018/06/28 - 04:39:10.2522691,0.8988076,-0.03489112,-0.004695849,0.03083378,1.64748,351.2081,354.0794,-0.004467939,-0.5819244,0.1546917,2.802122,351.917,2.794568
2018/06/28 - 04:39:10.2632401,0.9092714,-0.03436522,-0.004657326,0.0312658,1.787715,351.1932,354.0656,-0.00476025,-0.58139,0.1558112,2.649045,351.878,2.711355
2018/06/28 - 04:39:10.2752078,0.9206028,-0.03395003,-0.004643872,0.03157453,1.843976,351.1918,353.9937,-0.004947998,-0.5808005,0.1570393,2.482781,351.9573,2.623995
2018/06/28 - 04:39:10.2851810,0.9321979,-0.03350359,-0.004589169,0.03179315,1.889118,351.1571,353.9568,-0.005091225,-0.5801415,0.1581368,2.254364,352.1226,2.492125
2018/06/28 - 04:39:10.2971498,0.9426785,-0.0331386,-0.004552302,0.03182659,1.915095,351.1987,353.9417,-0.005342555,-0.5795065,0.1591814,2.082774,352.1354,2.358734
2018/06/28 - 04:39:10.3091166,0.953563,-0.03282708,-0.004582796,0.03187525,1.827747,351.2023,353.8376,-0.00567712,-0.5789226,0.1602945,2.032066,352.0493,2.279248
2018/06/28 - 04:39:10.3190901,0.9659082,-0.03259601,-0.0045929,0.0322828,1.785195,351.2603,353.8898,-0.006028769,-0.5782571,0.1613758,1.953309,351.9594,2.166997
2018/06/28 - 04:39:10.3310583,0.9770433,-0.03212402,-0.00452754,0.03306502,1.772564,351.3156,353.8619,-0.006389455,-0.5774865,0.1622411,1.829934,351.8754,2.029226
2018/06/28 - 04:39:10.3410454,0.9875532,-0.03155762,-0.00448895,0.03439545,1.709113,351.3391,353.878,-0.006644074,-0.5766052,0.1633153,1.637288,351.9144,1.917442
2018/06/28 - 04:39:10.3539962,0.9991144,-0.03115542,-0.004385565,0.03541049,1.730873,351.3944,353.8665,-0.006894128,-0.5755448,0.1643423,1.419733,352.0048,1.847756
2018/06/28 - 04:39:10.3639716,1.010643,-0.03075263,-0.004339174,0.03650354,1.72244,351.4235,353.868,-0.007173593,-0.5744057,0.16534,1.190114,351.9453,1.703344
2018/06/28 - 04:39:10.3749474,1.021251,-0.03062789,-0.004355412,0.03671848,1.754378,351.3876,353.8366,-0.007512586,-0.5730928,0.1660068,0.8847436,351.6855,1.332133
2018/06/28 - 04:39:10.3869143,1.032084,-0.03047397,-0.004448493,0.03706222,1.742129,351.4065,353.8686,-0.007904592,-0.5720791,0.1664873,0.6253894,351.5181,1.101602
2018/06/28 - 04:39:10.3958845,1.043546,-0.03028076,-0.004521866,0.03748202,1.753801,351.4028,353.8559,-0.008392746,-0.5712453,0.16693,0.3884014,351.4165,1.008381
2018/06/28 - 04:39:10.4088691,1.053709,-0.03005097,-0.004677939,0.03810259,1.743687,351.4135,353.8859,-0.008847103,-0.5705034,0.167459,0.1934208,351.3279,0.9511619
