2018/06/28 - 02:10:54.0091531,1.1329,0,1,Peer hit peer's target,0.02833059,8.43899,-3.873622
2018/06/28 - 02:10:54.8678543,1.990755,0,2,Peer hit peer's target,-1.636203,1.820904,-3.664776
2018/06/28 - 02:10:55.5987017,2.722543,1,3,Peer hit peer's target,2.465924,8.056073,-3.0951
2018/06/28 - 02:10:57.4219395,4.544995,2,4,Peer hit peer's target,2.814595,9.266441,0.4937247
2018/06/28 - 02:10:57.5446338,4.667624,2,5,Peer hit peer's target,-0.08130118,8.724925,-3.489893
2018/06/28 - 02:10:58.4109401,5.533461,2,6,Peer hit peer's target,-2.746372,7.539774,-3.195839
2018/06/28 - 02:11:01.4216716,8.544581,4,7,Peer hit peer's target,1.699263,5.390114,4.493631
2018/06/28 - 02:11:01.8934095,9.011185,4,8,Peer hit peer's target,0.8662455,6.144359,-4.000326
2018/06/28 - 02:11:02.8876717,10.01078,4,9,Peer hit peer's target,-1.193638,5.925405,-5.516989
2018/06/28 - 02:11:02.9225599,10.04582,4,8,Peer missed, , , 
2018/06/28 - 02:11:03.7539385,10.8779,5,7,Peer missed, , , 
2018/06/28 - 02:11:05.9984643,13.1224,4,6,Peer missed, , , 
2018/06/28 - 02:11:08.7856827,15.90914,4,5,Peer missed, , , 
2018/06/28 - 02:11:10.6299902,17.75379,5,6,Peer hit peer's target,3.255047,8.47244,-1.887124
2018/06/28 - 02:11:11.3201346,18.44345,5,7,Peer hit peer's target,2.294026,4.902183,-4.84329
2018/06/28 - 02:11:12.1430331,19.26611,5,8,Peer hit peer's target,4.027829,2.864159,0.232418
2018/06/28 - 02:11:14.9224296,22.04535,7,9,Peer hit peer's target,2.26356,2.782558,3.906421
2018/06/28 - 02:11:16.3212678,23.44449,7,10,Peer hit peer's target,-2.630461,8.433979,-1.759944
2018/06/28 - 02:11:18.7641031,25.88684,7,9,Peer missed, , , 
2018/06/28 - 02:11:21.7986613,28.92244,7,10,Peer hit peer's target,-2.868683,4.336291,-4.550442
2018/06/28 - 02:11:23.0990461,30.22223,9,11,Peer hit peer's target,-4.282581,3.005562,-1.934618
2018/06/28 - 02:11:24.1593004,31.2823,10,12,Peer hit peer's target,-1.48241,7.575331,-3.465455
2018/06/28 - 02:11:25.2321780,32.3565,10,13,Peer hit peer's target,3.15732,4.099927,-2.651349
2018/06/28 - 02:11:27.3981805,34.51974,10,14,Peer hit peer's target,-2.030378,7.869168,3.471175
2018/06/28 - 02:11:29.0761143,36.19983,10,15,Peer hit peer's target,-0.4724133,3.78912,4.250724
2018/06/28 - 02:11:32.6563650,39.78014,9,14,Peer missed, , , 
2018/06/28 - 02:11:32.8728707,39.99652,9,13,Peer missed, , , 
2018/06/28 - 02:11:33.1521233,40.27592,9,12,Peer missed, , , 
2018/06/28 - 02:11:33.4188886,40.54248,9,11,Peer missed, , , 
2018/06/28 - 02:11:33.8012390,40.92162,11,10,Peer hit user's target,2.593219,4.033533,4.885625
2018/06/28 - 02:11:36.1100231,43.23349,11,9,Peer missed, , , 
2018/06/28 - 02:11:36.2544761,43.37812,11,10,Peer hit peer's target,-5.085344,3.53174,-1.0943
2018/06/28 - 02:11:36.3985722,43.52245,11,11,Peer hit peer's target,2.597394,4.369843,-4.082994
2018/06/28 - 02:11:36.4354742,43.55734,11,12,Peer hit peer's target,-4.266884,4.456356,-3.770472
2018/06/28 - 02:11:37.9016470,45.02407,11,13,Peer hit peer's target,-3.925604,1.909631,0.1981126
2018/06/28 - 02:11:39.8667404,46.98961,12,14,Peer hit peer's target,-4.640061,4.920775,-1.443314
2018/06/28 - 02:11:42.2308707,49.35503,13,15,Peer hit peer's target,-1.910793,2.503884,4.135972
2018/06/28 - 02:11:42.3774818,49.50081,14,16,Peer hit peer's target,4.398579,4.909551,-1.036699
2018/06/28 - 02:11:45.5567454,52.67867,13,17,Peer hit peer's target,-2.504278,6.964272,3.619759
2018/06/28 - 02:11:46.3216799,53.44461,13,16,Peer missed, , , 
2018/06/28 - 02:11:47.6105903,54.73413,13,15,Peer missed, , , 
2018/06/28 - 02:11:47.6784105,54.8022,13,16,Peer hit peer's target,4.127627,5.745214,-1.47154
2018/06/28 - 02:11:49.4976016,56.62165,15,17,Peer hit peer's target,2.267281,6.194003,3.850252
2018/06/28 - 02:11:49.9542685,57.07796,15,18,Peer hit peer's target,-4.837905,4.085092,1.458017
2018/06/28 - 02:11:52.8328199,59.95668,17,17,Peer missed, , , 
2018/06/28 - 02:11:53.8006795,60.92337,17,18,Peer hit peer's target,-2.865723,2.881628,3.110151
2018/06/28 - 02:11:56.5221442,63.64475,18,19,Peer hit peer's target,-3.239683,5.763153,2.368402
2018/06/28 - 02:11:59.4781163,66.6014,19,20,Peer hit peer's target,-3.505768,8.443929,-2.524778
2018/06/28 - 02:12:00.1243972,67.24773,20,21,Peer hit peer's target,-4.721159,8.511187,-2.388428
