Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Left Hand Position x:,Left Hand Position y:,Left Hand Position z:,Left Hand rotation x:,Left Hand rotation y:,Left Hand rotation z:
2018/06/29 - 02:40:37.9622332,43.82542,0.04350045,0.01036697,-0.2051695,331.3049,348.5213,11.25318,-0.02992075,-0.2262899,0.08787869,313.9876,355.8355,358.836
2018/06/29 - 02:40:37.9722050,43.83701,0.04360928,0.01046127,-0.2056953,331.0996,348.8161,11.21449,-0.02831615,-0.2245805,0.08653054,313.4056,356.4713,358.7369
2018/06/29 - 02:40:37.9851702,43.8473,0.04371233,0.01052493,-0.2062341,330.8635,349.0032,11.17822,-0.02651053,-0.2229918,0.08525746,313.0539,357.5712,358.3332
2018/06/29 - 02:40:37.9961409,43.85955,0.04390502,0.01070548,-0.2074754,330.4156,349.5083,11.06636,-0.022971,-0.2197889,0.08245504,312.0936,0.02344237,357.3719
2018/06/29 - 02:40:38.0081097,43.87151,0.04390916,0.0106928,-0.2073412,330.3361,349.5284,11.11042,-0.02267283,-0.2200294,0.08203063,311.9395,0.4320095,357.1856
2018/06/29 - 02:40:38.0260835,43.88242,0.04419693,0.01087101,-0.208745,330.0301,350.1989,10.97313,-0.01854402,-0.2172298,0.07891684,310.7855,3.512986,355.2953
2018/06/29 - 02:40:38.0360353,43.89449,0.04455086,0.01080693,-0.2092464,329.7987,350.5027,10.97413,-0.01611068,-0.2159487,0.07713042,309.7849,4.934042,354.0384
2018/06/29 - 02:40:38.0440134,43.90973,0.04468431,0.01086041,-0.2100044,329.6999,350.8662,10.79346,-0.01371877,-0.2145028,0.0757261,308.8925,5.691471,352.9335
2018/06/29 - 02:40:38.0539860,43.91856,0.04496987,0.01084085,-0.2106084,329.4615,351.2429,10.69221,-0.01151593,-0.2128847,0.07434939,308.1458,6.485222,352.0503
2018/06/29 - 02:40:38.0659545,43.92929,0.04508854,0.01091,-0.211305,329.2679,351.8415,10.47045,-0.009553167,-0.2112003,0.07258013,307.6201,7.842357,351.43
2018/06/29 - 02:40:38.0769252,43.94118,0.04541714,0.01096638,-0.2119962,329.0697,352.3229,10.41646,-0.007648719,-0.2095079,0.07063617,306.995,9.544507,350.8002
2018/06/29 - 02:40:38.0899027,43.95299,0.0455952,0.01097131,-0.2125982,328.8155,352.8797,10.3473,-0.005673443,-0.2079917,0.06848113,306.5973,11.78816,350.0667
2018/06/29 - 02:40:38.1018581,43.96484,0.04581186,0.01096931,-0.2132261,328.6054,353.2745,10.3095,-0.003279159,-0.2067716,0.06646704,306.5645,14.72793,348.5517
2018/06/29 - 02:40:38.1128291,43.97643,0.04594861,0.01096663,-0.2138712,328.4677,353.6993,10.17969,-0.00055165,-0.20569,0.06498902,306.9106,17.74929,346.8328
2018/06/29 - 02:40:38.1247968,43.98806,0.04610731,0.01095535,-0.2145382,328.3984,354.1464,9.9405,0.002229407,-0.2044484,0.06399012,307.3824,19.94219,345.414
2018/06/29 - 02:40:38.1357675,43.99944,0.04633098,0.01092596,-0.2151708,328.3147,354.7168,9.784313,0.004911833,-0.2030556,0.06317545,307.5236,21.28576,344.4054
2018/06/29 - 02:40:38.1477358,44.01105,0.04656422,0.01088042,-0.2157224,328.1757,355.3543,9.56433,0.007326636,-0.2016514,0.06214043,307.4191,22.63476,343.6297
2018/06/29 - 02:40:38.1587056,44.0225,0.04674606,0.01084865,-0.2161564,328.0319,356.1476,9.323828,0.009668292,-0.2001592,0.06115822,307.401,24.11819,343.0636
2018/06/29 - 02:40:38.1696769,44.03403,0.04694883,0.01084803,-0.2165833,327.9315,356.8531,9.159,0.01218193,-0.1985842,0.06076605,308.1067,25.52411,342.7872
2018/06/29 - 02:40:38.1816454,44.04504,0.04714644,0.01088552,-0.2170304,327.9218,357.6367,8.83079,0.01464156,-0.1973034,0.06049114,309.1335,26.86845,342.7974
2018/06/29 - 02:40:38.1926153,44.05665,0.04752234,0.0108778,-0.2173731,327.8931,358.4538,8.536846,0.01729851,-0.1976382,0.05863092,309.4012,29.67198,341.3663
2018/06/29 - 02:40:38.2075759,44.06812,0.04784527,0.01091152,-0.2177327,327.9083,359.4881,8.180696,0.02073838,-0.1999758,0.05504007,308.9668,35.70126,337.0016
2018/06/29 - 02:40:38.2145587,44.07919,0.04834318,0.01094308,-0.2180453,328.0157,0.5500025,7.872077,0.02664661,-0.2026339,0.05291844,312.1238,43.0327,330.8406
2018/06/29 - 02:40:38.2275222,44.0905,0.0487011,0.01095813,-0.2182849,328.1058,1.654287,7.444332,0.03094084,-0.2029172,0.05255627,314.9923,44.37851,330.6207
2018/06/29 - 02:40:38.2384932,44.10176,0.04915097,0.01096524,-0.2184994,328.226,2.790684,7.004985,0.03415988,-0.2023091,0.05241266,316.4386,43.95667,332.5458
2018/06/29 - 02:40:38.2484681,44.11399,0.04965886,0.01094509,-0.2186504,328.2816,3.974282,6.584585,0.03725967,-0.2017838,0.05177698,316.6576,43.97903,333.3701
2018/06/29 - 02:40:38.2604472,44.12369,0.05027144,0.01099619,-0.2187712,328.3688,5.339311,6.067061,0.04004455,-0.2013559,0.0508844,316.0284,44.05343,333.4485
2018/06/29 - 02:40:38.2704072,44.13539,0.05092958,0.01112036,-0.2189256,328.5077,6.767682,5.503344,0.04212416,-0.201186,0.05033738,315.6458,43.66364,333.9948
2018/06/29 - 02:40:38.2833730,44.1465,0.0516123,0.01121206,-0.2189726,328.587,8.148602,5.093274,0.04400032,-0.2014626,0.04991573,316.5418,44.0359,334.4242
2018/06/29 - 02:40:38.2933456,44.1582,0.05238365,0.01138606,-0.2190112,328.7391,9.5778,4.707914,0.04505045,-0.2019372,0.0496392,317.5788,44.51513,334.9178
2018/06/29 - 02:40:38.3053145,44.16885,0.05317452,0.01154797,-0.2190398,328.8601,10.91085,4.325222,0.04504418,-0.2025765,0.0491409,317.6852,44.66009,335.3647
2018/06/29 - 02:40:38.3162837,44.18021,0.05408442,0.01170264,-0.219029,328.9728,12.21391,3.973596,0.04489601,-0.2031944,0.04889243,317.3656,44.77908,335.5817
2018/06/29 - 02:40:38.3272559,44.19153,0.05497055,0.01183798,-0.2189291,329.0443,13.48534,3.600684,0.04381241,-0.203452,0.04950729,316.8825,43.77341,336.4692
2018/06/29 - 02:40:38.3382260,44.20216,0.05589007,0.01199492,-0.2187746,329.173,14.69691,3.185746,0.04191648,-0.2040584,0.05016449,316.3679,42.77819,337.7711
2018/06/29 - 02:40:38.3501948,44.21352,0.05684103,0.01213988,-0.2186493,329.4409,15.941,2.858769,0.03991807,-0.2048825,0.05079777,316.015,41.89766,338.9875
2018/06/29 - 02:40:38.3611641,44.22481,0.05783806,0.01219665,-0.2185041,329.6917,17.13601,2.50333,0.03779787,-0.2060429,0.05182016,315.9566,40.98284,340.2302
2018/06/29 - 02:40:38.3711373,44.23574,0.05880491,0.01213697,-0.2182161,329.9398,18.35177,2.198693,0.03545857,-0.2076313,0.05332242,316.0815,39.52076,341.6037
2018/06/29 - 02:40:38.3841230,44.24668,0.05968325,0.01200925,-0.2177675,330.1401,19.53349,1.812352,0.03331861,-0.2095397,0.05550432,316.6988,37.59503,343.0736
2018/06/29 - 02:40:38.3930787,44.25838,0.06051143,0.01190585,-0.2174126,330.4818,20.71057,1.417845,0.03170017,-0.2117425,0.05803722,318.3114,35.7512,344.5972
2018/06/29 - 02:40:38.4060681,44.26929,0.06140223,0.01167243,-0.2169002,330.7679,21.78627,0.9885216,0.03038537,-0.2142761,0.06065364,320.1397,34.17213,345.9975
2018/06/29 - 02:40:38.4160171,44.2806,0.0621528,0.01155245,-0.2164875,331.2335,22.84601,0.5222934,0.0292859,-0.2172173,0.06333034,322.0253,32.22482,347.3856
2018/06/29 - 02:40:38.4279862,44.29154,0.06291825,0.01132635,-0.2159309,331.7196,23.84688,0.1996431,0.02806657,-0.220477,0.06539448,323.2809,30.5167,348.5992
2018/06/29 - 02:40:38.4399536,44.30279,0.0635997,0.01102525,-0.2152692,332.281,24.82918,359.9004,0.02673395,-0.2240144,0.06679524,324.0807,29.28511,349.4128
2018/06/29 - 02:40:38.4499265,44.31476,0.06430025,0.01069425,-0.2147335,332.8922,25.72143,359.7116,0.02540986,-0.2280481,0.06722872,324.4454,28.78114,349.7628
2018/06/29 - 02:40:38.4608983,44.32502,0.06492175,0.01032872,-0.2142217,333.5426,26.55718,359.5462,0.02460623,-0.2325155,0.06685238,324.5588,29.26524,349.4199
2018/06/29 - 02:40:38.4708928,44.33603,0.06538787,0.009928692,-0.2135659,334.2144,27.33533,359.3893,0.02422223,-0.2369774,0.06723322,325.5053,29.46501,349.1269
2018/06/29 - 02:40:38.4828398,44.34671,0.06596975,0.009452802,-0.2128256,334.7349,27.93509,359.2259,0.02382285,-0.2412149,0.0681088,326.7864,29.18257,349.2202
2018/06/29 - 02:40:38.4938329,44.35778,0.06633345,0.009001111,-0.211981,335.4308,28.53987,359.0195,0.0234166,-0.2453422,0.06884093,327.9175,28.87267,349.4462
2018/06/29 - 02:40:38.5057773,44.36911,0.06671049,0.00843984,-0.2109539,336.0374,29.18692,358.9473,0.02333633,-0.2496064,0.06928059,328.9624,28.93952,349.497
2018/06/29 - 02:40:38.5157502,44.38058,0.06696048,0.008032762,-0.2100878,336.7668,29.73174,358.827,0.02337288,-0.2537486,0.06977687,330.1537,29.09855,349.4762
2018/06/29 - 02:40:38.5277193,44.39096,0.06717644,0.007481205,-0.2090787,337.5086,30.09501,358.8585,0.02329171,-0.2575783,0.07002279,330.8853,29.1566,349.5941
2018/06/29 - 02:40:38.5376916,44.40261,0.06731392,0.006862317,-0.2079345,338.2448,30.41334,358.9915,0.02315545,-0.261277,0.07009964,331.3115,29.22457,349.7542
2018/06/29 - 02:40:38.5506574,44.41373,0.06745137,0.006212173,-0.2067897,338.9415,30.60794,359.1568,0.0233503,-0.2649908,0.07036148,331.985,29.4086,349.739
2018/06/29 - 02:40:38.5606317,44.42504,0.06752426,0.005595214,-0.2056303,339.7188,30.72434,359.3717,0.02367515,-0.2687354,0.07073788,332.8664,29.63107,349.6267
2018/06/29 - 02:40:38.5706043,44.43559,0.06769422,0.004907163,-0.2043952,340.4155,30.80865,359.5611,0.02411369,-0.2723968,0.07104256,333.6295,29.8627,349.3896
2018/06/29 - 02:40:38.5835920,44.44682,0.06790588,0.004171088,-0.2030804,341.0357,30.93229,359.7612,0.02463148,-0.275952,0.07131026,334.3256,30.12236,349.2103
2018/06/29 - 02:40:38.5935418,44.45788,0.0680025,0.003614227,-0.2018286,341.7328,31.10978,359.8609,0.02546517,-0.2793928,0.07158401,335.095,30.49787,349.0434
2018/06/29 - 02:40:38.6065079,44.46884,0.06810638,0.00318436,-0.2004976,342.3958,31.30246,359.9261,0.02664122,-0.2827149,0.0720867,336.2488,30.96345,348.9289
2018/06/29 - 02:40:38.6154853,44.48106,0.06823671,0.002778347,-0.1990538,342.9792,31.53602,0.03594167,0.0277588,-0.2856898,0.07249413,337.0128,31.24862,348.9254
2018/06/29 - 02:40:38.6274583,44.49126,0.06828138,0.002545747,-0.1976783,343.6299,31.8498,0.07624568,0.02894202,-0.2881585,0.07265661,337.0881,31.27674,348.9296
2018/06/29 - 02:40:38.6374247,44.50261,0.06844735,0.002297758,-0.1963546,344.2202,32.08739,0.09693697,0.03024738,-0.290555,0.07273777,337.1611,31.36799,348.936
2018/06/29 - 02:40:38.6523853,44.5134,0.06864955,0.00204125,-0.1950042,344.8563,32.4335,0.2082171,0.03185789,-0.2928028,0.07269461,337.4387,31.76431,348.9114
2018/06/29 - 02:40:38.6623579,44.52686,0.06881861,0.001770842,-0.1936297,345.5174,32.83946,0.2942885,0.0338284,-0.2951569,0.07268339,337.9983,32.47915,348.7138
2018/06/29 - 02:40:38.6723413,44.53572,0.0691023,0.001416075,-0.1922969,346.11,33.29193,0.3772663,0.03604915,-0.297542,0.07281893,338.8549,33.16775,348.4578
2018/06/29 - 02:40:38.6833038,44.54727,0.06949378,0.001074325,-0.1911099,346.7052,33.72856,0.5164217,0.03842257,-0.2996529,0.07276902,339.5223,33.79276,348.0605
2018/06/29 - 02:40:38.6932772,44.55829,0.06986544,0.0007945281,-0.1898439,347.286,34.27037,0.5890745,0.04076797,-0.3016014,0.07253531,340.0772,34.41395,347.6622
2018/06/29 - 02:40:38.7052443,44.56923,0.07037333,0.0005213823,-0.1885959,347.8186,34.82397,0.7316469,0.04299742,-0.3031301,0.07182581,340.2564,35.17229,347.3622
2018/06/29 - 02:40:38.7152166,44.58016,0.07079975,0.000287223,-0.187294,348.3613,35.38063,0.7453194,0.04526444,-0.304633,0.07101413,340.5274,36.07858,347.0157
2018/06/29 - 02:40:38.7281833,44.59111,0.07129836,2.151297E-06,-0.1860504,348.847,36.01125,0.8519675,0.04754383,-0.3059433,0.07009091,340.9857,37.1624,346.7267
2018/06/29 - 02:40:38.7381556,44.60252,0.07179274,-0.0002668384,-0.184936,349.4067,36.60378,0.9876862,0.04978884,-0.3072974,0.0693957,341.666,38.16875,346.5907
2018/06/29 - 02:40:38.7491266,44.61399,0.07224192,-0.0006038315,-0.1837191,349.908,37.26282,1.107312,0.05199303,-0.3083249,0.06875763,342.5819,39.22048,346.6817
2018/06/29 - 02:40:38.7610937,44.62426,0.07268262,-0.00100872,-0.1825804,350.4116,37.86979,1.212239,0.05404909,-0.3091743,0.0681215,342.8542,39.95424,346.6514
2018/06/29 - 02:40:38.7710683,44.63622,0.07314047,-0.00150973,-0.1814016,350.8526,38.49163,1.450623,0.05598797,-0.309869,0.06758668,342.8266,40.29933,346.5195
2018/06/29 - 02:40:38.7830351,44.64701,0.0736305,-0.001941616,-0.1803399,351.3391,38.98169,1.627068,0.05797336,-0.3106835,0.06687225,342.9319,40.92442,346.1686
2018/06/29 - 02:40:38.7930080,44.65823,0.07406435,-0.002370731,-0.1792532,351.8271,39.56157,1.775135,0.05985485,-0.3113967,0.06583868,343.0198,41.88275,345.7183
2018/06/29 - 02:40:38.8059749,44.6689,0.07464068,-0.002918868,-0.1783981,352.238,40.02932,1.973982,0.0617355,-0.3119709,0.06470913,343.1086,42.85225,345.3338
2018/06/29 - 02:40:38.8159473,44.68035,0.07507899,-0.003274628,-0.1774098,352.6519,40.5356,2.145176,0.06356832,-0.312417,0.06380739,343.224,43.65235,345.1369
2018/06/29 - 02:40:38.8269174,44.69132,0.07543896,-0.003542427,-0.176392,353.0677,41.02848,2.210426,0.0652201,-0.3125444,0.06303135,343.3026,44.26785,345.1207
2018/06/29 - 02:40:38.8378981,44.70199,0.07594499,-0.00392752,-0.1755397,353.3817,41.51915,2.39109,0.06679382,-0.3126042,0.06222583,343.3605,44.95677,345.1239
2018/06/29 - 02:40:38.8508545,44.71353,0.0763964,-0.004230515,-0.17476,353.7239,41.9569,2.485701,0.06844144,-0.3127943,0.06152523,343.5382,45.61187,344.9771
2018/06/29 - 02:40:38.8608274,44.72573,0.07687531,-0.004605063,-0.1738334,353.9628,42.47435,2.644999,0.0701898,-0.3131007,0.06087726,343.8521,46.23972,344.7398
2018/06/29 - 02:40:38.8708005,44.73563,0.07735322,-0.004925801,-0.1730597,354.2568,42.88294,2.688579,0.07174862,-0.3132709,0.06015777,344.0646,46.8305,344.4706
2018/06/29 - 02:40:38.8837669,44.74666,0.07787341,-0.005258518,-0.1723734,354.6166,43.3094,2.82075,0.07317063,-0.3133785,0.0594216,344.1702,47.49633,344.2984
2018/06/29 - 02:40:38.8927425,44.75784,0.07839036,-0.005625123,-0.1717704,354.9048,43.74149,2.854198,0.07451121,-0.3134744,0.05863011,344.2234,48.1792,344.03
2018/06/29 - 02:40:38.9047093,44.76897,0.07897609,-0.005976857,-0.1712259,355.175,44.15648,3.001616,0.07588601,-0.3135397,0.05783513,344.1762,48.82283,343.7137
2018/06/29 - 02:40:38.9156798,44.77986,0.07962226,-0.00632996,-0.1707468,355.4098,44.56346,3.007926,0.07711258,-0.3135062,0.05688476,343.9112,49.42949,343.2829
2018/06/29 - 02:40:38.9266502,44.79095,0.08027203,-0.00663938,-0.1702697,355.5915,44.94617,3.013907,0.07839211,-0.3134934,0.05596732,343.973,50.18938,343.0161
2018/06/29 - 02:40:38.9376226,44.80176,0.08084894,-0.006807919,-0.1698368,355.7815,45.38438,2.997412,0.07968252,-0.3134924,0.05511433,344.252,51.00377,342.8575
2018/06/29 - 02:40:38.9495903,44.81352,0.08145551,-0.006970889,-0.1693424,355.8789,45.78234,3.062605,0.08093312,-0.313375,0.05438538,344.5558,51.66959,342.8004
2018/06/29 - 02:40:38.9605604,44.8245,0.08192236,-0.007010496,-0.1688813,356.0992,46.16147,3.034012,0.08210458,-0.3131659,0.05365063,344.6754,52.28531,342.7521
2018/06/29 - 02:40:38.9705344,44.83509,0.0825107,-0.007153389,-0.1684926,356.2364,46.51463,2.9934,0.08319832,-0.3128733,0.05298607,344.806,52.85558,342.8223
2018/06/29 - 02:40:38.9834994,44.84638,0.08307607,-0.007282168,-0.1680485,356.397,46.91982,2.928115,0.08424062,-0.3126606,0.052172,344.9123,53.55432,342.7941
2018/06/29 - 02:40:38.9934717,44.85771,0.08369247,-0.007463741,-0.1678132,356.5836,47.30199,2.958062,0.08523903,-0.3125259,0.05115069,345.0424,54.43843,342.6562
2018/06/29 - 02:40:39.0044427,44.86866,0.08420037,-0.007599613,-0.1674174,356.7844,47.76061,2.916785,0.08624759,-0.3123695,0.05012218,345.1606,55.30967,342.5059
2018/06/29 - 02:40:39.0144156,44.8793,0.0849256,-0.007943907,-0.1672812,356.8696,48.0992,2.965925,0.08719768,-0.3121188,0.04895801,345.134,56.22929,342.3968
2018/06/29 - 02:40:39.0273839,44.89054,0.08546046,-0.008147178,-0.167097,357.0526,48.48646,2.955787,0.08820476,-0.311873,0.0478766,345.1752,57.08561,342.3212
2018/06/29 - 02:40:39.0373557,44.90193,0.08599307,-0.008340201,-0.1670225,357.2158,48.8936,2.894605,0.08921318,-0.3116865,0.04681356,345.4101,57.98362,342.3112
2018/06/29 - 02:40:39.0503209,44.91326,0.08649991,-0.00851599,-0.1668626,357.3002,49.325,2.846173,0.09034384,-0.3114996,0.04590496,345.7497,58.80533,342.2856
2018/06/29 - 02:40:39.0633075,44.92449,0.08696046,-0.008632217,-0.1667787,357.4283,49.81732,2.77819,0.0914553,-0.3112953,0.04496755,345.9066,59.52701,342.1805
2018/06/29 - 02:40:39.0722606,44.93798,0.0874108,-0.008811862,-0.1667506,357.5253,50.28701,2.775843,0.09256755,-0.3111717,0.04380421,345.9884,60.40263,341.9072
2018/06/29 - 02:40:39.0822344,44.94853,0.08785453,-0.008977428,-0.1666867,357.6883,50.77164,2.783955,0.09368581,-0.3109565,0.04267636,346.0298,61.27888,341.6284
2018/06/29 - 02:40:39.0922089,44.95715,0.08830827,-0.009218691,-0.166776,357.8633,51.21754,2.684216,0.0948172,-0.3106524,0.04152977,346.0158,62.10067,341.3713
2018/06/29 - 02:40:39.1051958,44.96799,0.08871774,-0.009507915,-0.1668936,358.0338,51.77155,2.641547,0.09591535,-0.3103504,0.04028026,346.0797,63.06312,341.1688
2018/06/29 - 02:40:39.1141495,44.97948,0.08912859,-0.009751729,-0.1671064,358.1891,52.24442,2.564776,0.09696905,-0.3100585,0.03886252,346.2854,64.26486,340.9692
2018/06/29 - 02:40:39.1271156,44.99021,0.08957063,-0.01001785,-0.1674553,358.285,52.80374,2.482475,0.09805855,-0.3097579,0.03749053,346.6306,65.46939,340.8972
2018/06/29 - 02:40:39.1370876,45.00158,0.08996979,-0.01020146,-0.1676749,358.3574,53.4234,2.403283,0.09938554,-0.3093962,0.03646503,347.3347,66.49448,341.1145
2018/06/29 - 02:40:39.1500528,45.01299,0.09027078,-0.010332,-0.1680111,358.4302,54.04762,2.394902,0.1007916,-0.3089232,0.03542222,347.8996,67.50162,341.332
2018/06/29 - 02:40:39.1600272,45.02405,0.09054531,-0.01050846,-0.1683294,358.4824,54.66435,2.348179,0.1021971,-0.3083657,0.03418437,348.0602,68.49073,341.4086
2018/06/29 - 02:40:39.1709979,45.03509,0.09075983,-0.01071037,-0.1688376,358.5712,55.24915,2.342249,0.1037713,-0.3080086,0.03273289,348.3878,69.66544,341.3415
2018/06/29 - 02:40:39.1829789,45.0465,0.09085757,-0.01087044,-0.1693196,358.6076,55.82602,2.228148,0.1054438,-0.3078427,0.0311556,348.9393,70.98127,341.2421
2018/06/29 - 02:40:39.1929381,45.05743,0.0909294,-0.010961,-0.169758,358.6692,56.47532,2.188281,0.1071042,-0.307755,0.02935816,349.5537,72.45277,341.0565
2018/06/29 - 02:40:39.2109127,45.06857,0.09098449,-0.01105085,-0.1702741,358.6916,57.13921,2.08779,0.1087435,-0.3075658,0.02731905,350.103,74.19556,340.9958
2018/06/29 - 02:40:39.2198659,45.0799,0.0909977,-0.01119768,-0.1710704,358.7619,57.83582,2.080327,0.1105564,-0.3066891,0.02527695,349.6655,75.49863,340.8295
2018/06/29 - 02:40:39.2278445,45.0947,0.09097556,-0.01136017,-0.1716467,358.8345,58.5291,2.028934,0.1124685,-0.305925,0.02347521,349.4774,76.65472,340.6566
2018/06/29 - 02:40:39.2378185,45.10325,0.09088819,-0.01165296,-0.1724758,358.8803,59.23131,2.037665,0.1150627,-0.3048279,0.02178021,349.1192,77.44356,340.5963
2018/06/29 - 02:40:39.2507832,45.11369,0.09069145,-0.01177313,-0.173292,358.9869,59.98119,1.987095,0.1169225,-0.3043239,0.01979365,348.9231,78.63044,340.4886
2018/06/29 - 02:40:39.2627512,45.12488,0.09041157,-0.01184793,-0.174241,359.0399,60.70992,1.858804,0.1175679,-0.3046808,0.01653499,348.6237,81.30429,339.4799
2018/06/29 - 02:40:39.2747188,45.1372,0.09015828,-0.01200082,-0.1751859,359.0295,61.44761,1.788524,0.1178837,-0.3057684,0.01290483,347.8429,83.8667,337.7395
2018/06/29 - 02:40:39.2836965,45.14699,0.08976169,-0.01206121,-0.1764834,359.1575,62.19649,1.737322,0.1204352,-0.3060097,0.01139743,348.0044,84.49281,336.3529
2018/06/29 - 02:40:39.2936679,45.15786,0.08936568,-0.01204345,-0.1775143,359.1914,63.01064,1.658919,0.1234456,-0.305434,0.01169436,347.6176,82.98799,336.5371
2018/06/29 - 02:40:39.3046398,45.16893,0.08895828,-0.01183664,-0.1787459,359.1352,63.73502,1.56234,0.1252112,-0.3053568,0.0111837,346.9838,82.50478,336.0713
2018/06/29 - 02:40:39.3156096,45.17971,0.08856939,-0.01143865,-0.1798506,359.0463,64.48227,1.420166,0.1260255,-0.3053397,0.01050377,346.6497,82.74564,335.7466
2018/06/29 - 02:40:39.3265806,45.19083,0.0882205,-0.01089004,-0.1808913,358.7826,65.25895,1.258796,0.1256064,-0.3053275,0.01085792,347.0554,83.16104,337.2044
2018/06/29 - 02:40:39.3375508,45.20197,0.08782192,-0.010264,-0.1818639,358.5761,65.99646,1.199433,0.1252415,-0.3057812,0.01125535,347.4768,83.6809,338.4724
2018/06/29 - 02:40:39.3495193,45.21337,0.08748371,-0.009804209,-0.182766,358.315,66.62933,1.10775,0.1246318,-0.3066513,0.011801,347.3543,84.06075,339.0692
2018/06/29 - 02:40:39.3614873,45.22458,0.08708815,-0.009371371,-0.1836378,358.1288,67.18674,0.9729055,0.1232679,-0.3078526,0.01278765,346.202,83.54469,338.9593
2018/06/29 - 02:40:39.3734547,45.23603,0.08666501,-0.009049885,-0.1844231,357.9585,67.6419,0.808925,0.1217628,-0.3098021,0.01367429,345.6656,83.44227,338.6425
2018/06/29 - 02:40:39.3854238,45.24946,0.086303,-0.008734789,-0.1850444,357.8145,68.04962,0.6217464,0.1203484,-0.3114832,0.01481275,345.9128,83.4929,339.0568
2018/06/29 - 02:40:39.3943988,45.25981,0.0858714,-0.008502621,-0.1853818,357.6616,68.43504,0.4756506,0.1182269,-0.3131267,0.01609234,345.893,83.55186,340.1034
2018/06/29 - 02:40:39.4053692,45.26952,0.08537468,-0.008388991,-0.1856084,357.5095,68.74179,0.3431112,0.1157993,-0.3148448,0.01762958,345.7823,83.32721,341.2514
2018/06/29 - 02:40:39.4153424,45.27995,0.08470996,-0.008371272,-0.1857326,357.3801,68.91412,0.2084735,0.1133303,-0.3171387,0.01923784,346.2008,83.35498,342.2288
2018/06/29 - 02:40:39.4273112,45.29076,0.08402454,-0.00847064,-0.1856869,357.2612,69.04182,0.2498485,0.1107479,-0.3199348,0.02078913,346.2626,83.15322,342.527
2018/06/29 - 02:40:39.4372841,45.30215,0.08318355,-0.008532424,-0.1853971,357.2293,69.06184,0.264191,0.1082095,-0.3227261,0.02220787,346.3391,83.03667,342.6414
2018/06/29 - 02:40:39.4512469,45.31313,0.08228657,-0.008562699,-0.1849229,357.1693,68.99013,0.2842238,0.1052952,-0.3260024,0.02387425,346.8515,82.89825,342.7591
2018/06/29 - 02:40:39.4622173,45.32494,0.0813679,-0.008553795,-0.1842322,357.118,68.9212,0.3483218,0.1029148,-0.3290597,0.02569654,347.4756,82.54849,343.1049
2018/06/29 - 02:40:39.4711932,45.33661,0.08049565,-0.008620377,-0.1834567,357.066,68.82883,0.4760506,0.1007495,-0.3319339,0.02781854,347.7938,81.82768,343.4159
2018/06/29 - 02:40:39.4831609,45.34673,0.07957396,-0.008651399,-0.1825234,357.0833,68.64071,0.640216,0.09900333,-0.3346315,0.03042857,347.9193,80.39092,343.6574
2018/06/29 - 02:40:39.4931346,45.35762,0.07856506,-0.00866763,-0.1813467,357.1884,68.34107,0.8291752,0.09726425,-0.3371535,0.03351169,348.0479,78.42886,343.8652
2018/06/29 - 02:40:39.5051037,45.36901,0.07760743,-0.008617761,-0.1800234,357.2759,67.89053,1.03895,0.09528396,-0.3395835,0.0365439,348.1174,76.58217,344.0931
2018/06/29 - 02:40:39.5160733,45.37992,0.07662677,-0.008617803,-0.178401,357.3104,67.22511,1.369723,0.0930489,-0.3420691,0.03946799,348.1917,74.82238,344.2924
2018/06/29 - 02:40:39.5280413,45.3917,0.07557696,-0.00856488,-0.1765882,357.4705,66.26253,1.617307,0.0904213,-0.3447661,0.0419724,348.4776,73.62106,344.3525
2018/06/29 - 02:40:39.5370175,45.40233,0.07449564,-0.008644463,-0.1746925,357.619,65.24001,1.868258,0.08781655,-0.3476155,0.04433139,348.956,72.56679,344.2668
2018/06/29 - 02:40:39.5499819,45.41317,0.07314237,-0.008721474,-0.1726015,357.8453,63.93329,2.103095,0.08556356,-0.3505494,0.04685431,349.7362,71.13749,343.8457
2018/06/29 - 02:40:39.5599556,45.42438,0.07183143,-0.008724223,-0.1705146,358.1158,62.64994,2.339073,0.0836617,-0.3532342,0.04969215,350.3224,69.16583,343.4575
2018/06/29 - 02:40:39.5709260,45.43541,0.07055783,-0.008852215,-0.1683985,358.2844,61.32007,2.624009,0.08174094,-0.3554946,0.05291775,350.4713,66.61472,343.1632
2018/06/29 - 02:40:39.5828946,45.44667,0.06929467,-0.008838027,-0.1662495,358.5044,59.96259,2.806223,0.07974227,-0.3574108,0.05646515,350.6284,63.97573,343.1969
2018/06/29 - 02:40:39.5928689,45.45773,0.06792132,-0.008804768,-0.1641087,358.7176,58.57212,2.958894,0.07713938,-0.3586638,0.06058427,350.5302,61.17273,343.9629
2018/06/29 - 02:40:39.6048360,45.46877,0.06653991,-0.008752401,-0.1618982,358.8866,57.26949,3.067759,0.07410497,-0.360065,0.06493971,350.7189,58.49766,345.0032
2018/06/29 - 02:40:39.6158058,45.48006,0.06513018,-0.008610685,-0.1597163,358.9592,55.88753,3.036181,0.07071079,-0.3619951,0.06946035,352.2165,56.41845,346.4547
