Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
0.01063508,-0.01494193,-0.00255687,0.06346951,357.373,2.80738,2.429253,0.1165186,-0.4212639,0.347442,357.1974,353.1479,343.8101
0.02186806,-0.01507552,-0.001144167,0.06306414,356.7408,2.872356,2.515782,0.1161902,-0.4187852,0.3471428,357.1002,354.6503,344.8803
0.03336102,-0.01502429,0.0002452175,0.06254932,356.1145,2.77513,2.643861,0.1159239,-0.416394,0.3473469,356.967,355.9766,345.6951
0.04432634,-0.0150651,0.001643994,0.06197868,355.4881,2.698057,2.81335,0.1156468,-0.4141095,0.3476014,356.6708,356.867,346.4908
0.05559174,-0.0151773,0.0029551,0.06136885,354.9045,2.70054,2.91055,0.1154091,-0.4120474,0.3481225,356.5551,357.2807,346.7967
0.06641284,-0.0153023,0.004146248,0.06077158,354.3332,2.749886,2.988195,0.1152667,-0.4101526,0.3487938,356.6487,357.0853,346.6584
0.07760913,-0.01516861,0.005303896,0.06000824,353.9184,2.748895,2.946557,0.1151469,-0.4082329,0.349242,356.6721,356.8804,346.5856
0.08848912,-0.01532314,0.006291637,0.05930544,353.5566,2.924881,2.972733,0.1148437,-0.4064237,0.3493052,356.6311,356.4012,346.4856
0.09955285,-0.01526701,0.007100772,0.05848075,353.2965,2.922232,2.998343,0.1145359,-0.4047489,0.3492653,356.6153,356.0836,346.4874
0.1107955,-0.01521605,0.007775662,0.05777606,352.9237,2.932457,3.044082,0.114187,-0.4034828,0.3489835,356.8511,355.6913,346.4573
0.1224799,-0.01494947,0.008296987,0.05703756,352.6596,2.870635,3.173672,0.1140532,-0.4027697,0.3482747,357.2267,355.5363,346.326
0.1335721,-0.01484898,0.008833953,0.05623242,352.4981,2.93725,3.25085,0.113915,-0.4021886,0.3478362,357.5605,355.5988,346.0658
0.1439477,-0.01468061,0.009156197,0.05543589,352.4674,2.950558,3.187096,0.1138673,-0.4017645,0.3479584,357.9145,355.4397,345.6149
0.1549816,-0.01450907,0.009296681,0.05477227,352.3808,3.050609,3.168881,0.1137454,-0.4014733,0.3474613,358.0671,354.4446,345.1759
0.1658226,-0.0141812,0.009189554,0.05416597,352.3106,3.09491,3.181793,0.1135668,-0.4015444,0.3467384,358.2432,353.5796,344.8886
0.1772354,-0.01379447,0.009055331,0.05354323,352.2847,3.090132,3.210202,0.1137549,-0.4014743,0.3462705,358.4786,353.2032,344.6536
