Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (updated every frame) (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/07/02 - 10:46:37.4620572,0,-0.01081393,-0.04893857,-0.03030707,9.961049,344.0553,0.4751057,0.001132191,-0.5637435,0.1985268,8.56394,340.8185,359.2659
2018/07/02 - 10:46:37.4730105,0.01087627,-0.01077237,-0.04893123,-0.03032875,9.932636,344.0638,0.4705228,0.001128841,-0.5637587,0.1984659,8.323663,340.8404,359.3636
2018/07/02 - 10:46:37.4820115,0.02384719,-0.01073771,-0.04891323,-0.0303551,9.914995,344.0662,0.4570345,0.001124343,-0.5637699,0.1984196,8.136422,340.8159,359.461
2018/07/02 - 10:46:37.4939538,0.03358797,-0.01069501,-0.04888413,-0.03037217,9.890461,344.0631,0.4429059,0.001107938,-0.563772,0.1983961,8.057913,340.7923,359.5753
2018/07/02 - 10:46:37.5039261,0.04451687,-0.01067037,-0.04884404,-0.03039039,9.87254,344.0769,0.438493,0.001100358,-0.563773,0.1983853,8.020257,340.7698,359.6322
2018/07/02 - 10:46:37.5148983,0.05541419,-0.01061649,-0.04880193,-0.030421,9.854628,344.0656,0.4316054,0.001097194,-0.5637702,0.1983924,8.049837,340.7474,359.6433
2018/07/02 - 10:46:37.5258690,0.06652769,-0.01059114,-0.04876205,-0.03044903,9.81493,344.0887,0.4336654,0.001104019,-0.5637678,0.1984078,8.101003,340.7308,359.5969
2018/07/02 - 10:46:37.5378352,0.07750323,-0.01055777,-0.04871188,-0.03048844,9.808313,344.0904,0.4195367,0.001108825,-0.5637674,0.198414,8.121778,340.7418,359.5629
2018/07/02 - 10:46:37.5478090,0.08861816,-0.01050366,-0.04865369,-0.03050912,9.79235,344.0731,0.4100704,0.001110207,-0.5637673,0.1984159,8.129827,340.7558,359.5491
2018/07/02 - 10:46:37.5607739,0.09990916,-0.01048914,-0.04861607,-0.03051427,9.776061,344.0785,0.404652,0.001109898,-0.5637664,0.1984188,8.146827,340.7837,359.5359
2018/07/02 - 10:46:37.5727419,0.1120586,-0.01048861,-0.04858166,-0.03050458,9.745849,344.0982,0.4061545,0.001103601,-0.5637637,0.1984226,8.186771,340.8814,359.522
2018/07/02 - 10:46:37.5837123,0.1241833,-0.01044493,-0.04855635,-0.0305033,9.726821,344.0687,0.3923028,0.001094917,-0.5637618,0.1984212,8.214107,341.0129,359.5141
2018/07/02 - 10:46:37.5956809,0.1354783,-0.01042753,-0.04851235,-0.03052554,9.734303,344.0816,0.3957458,0.001079087,-0.5637584,0.1984189,8.258442,341.214,359.5132
2018/07/02 - 10:46:37.6056540,0.1469089,-0.01040845,-0.04847212,-0.03048804,9.70365,344.0667,0.3817642,0.001058934,-0.5637516,0.1984246,8.332548,341.3671,359.537
2018/07/02 - 10:46:37.6186190,0.1579371,-0.01040249,-0.04841149,-0.0304588,9.675213,344.0748,0.3775194,0.00104927,-0.5637486,0.1984266,8.356306,341.3856,359.569
2018/07/02 - 10:46:37.6290598,0.1697978,-0.01037661,-0.04836169,-0.03043216,9.638254,344.0674,0.3800823,0.001057489,-0.5637496,0.1984308,8.356834,341.3479,359.5409
2018/07/02 - 10:46:37.6430220,0.1814486,-0.01033994,-0.04829238,-0.0304803,9.631447,344.0655,0.358406,0.001062339,-0.5637496,0.1984356,8.36657,341.3247,359.5213
2018/07/02 - 10:46:37.6539932,0.1939647,-0.01032982,-0.04827008,-0.03043819,9.570588,344.0552,0.3527342,0.001065371,-0.5637479,0.1984444,8.3963,341.3114,359.5002
2018/07/02 - 10:46:37.6649648,0.2052887,-0.01029066,-0.04821978,-0.03047956,9.576353,344.0545,0.3389838,0.0010646,-0.563746,0.1984511,8.425069,341.3148,359.4926
2018/07/02 - 10:46:37.6779286,0.2171964,-0.01024528,-0.0481822,-0.03049829,9.562075,344.0533,0.3375762,0.001059842,-0.5637448,0.198451,8.433463,341.33,359.5078
2018/07/02 - 10:46:37.6888990,0.2292164,-0.01020557,-0.04813845,-0.0304772,9.521203,344.0496,0.3170089,0.001054735,-0.5637438,0.1984496,8.437456,341.3489,359.525
2018/07/02 - 10:46:37.7008679,0.2404792,-0.01014437,-0.04810028,-0.03047629,9.496816,344.0383,0.2993393,0.001050524,-0.5637437,0.1984464,8.432256,341.3661,359.5418
2018/07/02 - 10:46:37.7128353,0.2523107,-0.01008618,-0.04807589,-0.03049852,9.479209,344.045,0.2977759,0.001046433,-0.5637436,0.1984425,8.424958,341.3855,359.5582
2018/07/02 - 10:46:37.7228090,0.2638836,-0.01004665,-0.04802652,-0.03053002,9.479357,344.0555,0.2820171,0.001043612,-0.5637432,0.1984413,8.426024,341.3999,359.567
2018/07/02 - 10:46:37.7357739,0.2750884,-0.009972665,-0.04796345,-0.03051327,9.430015,344.0546,0.2705272,0.001041916,-0.5637431,0.1984404,8.42737,341.4187,359.5689
2018/07/02 - 10:46:37.7457474,0.2872939,-0.009938641,-0.04787457,-0.03053434,9.411461,344.0723,0.2379968,0.001040538,-0.5637428,0.19844,8.43167,341.4428,359.5668
2018/07/02 - 10:46:37.7577156,0.2976229,-0.009892267,-0.04782764,-0.03055089,9.392657,344.0704,0.243172,0.001038955,-0.5637428,0.1984384,8.431672,341.4708,359.566
